,af,ar,as,az,ba,be,bfq,bg,bn,bo,br,brh,ca,cs,cy,da,de,el,en,es,et,fa,fi,fo,fr,fy,ga,gd,gdb,gl,gon,gv,he,hi,hu,hy,id,is,it,ja,ka,kfa,kfb,kfe,kff,km,kn,ko,krl,kru,ku,kxv,la,lb,liv,lo,lt,lv,lzz,mjt,mk,ml,mn,ms,mt,my,nl,nn,ny,oc,pci,pl,ps,pt,ro,ru,sa,se,sk,sl,sq,sv,sva,ta,tcx,tcy,te,tg,th,tl,tr,ug,uk,ur,vep,vi,vot,vro,xmf,xub,yea,yi,za,zu
ur,9.78052503052503,12.12855894105894,8.629324904893087,9.978968176884843,11.235084690441834,11.255045039135949,13.022153997763755,10.678957347562,6.371376098648827,13.112889983579638,11.99824330259113,11.59944508106273,10.98064208518754,10.212408589527234,11.279263413354325,10.335443722943722,9.911326378539494,11.973626973626972,11.304458758087792,12.167273515957728,10.687722000222001,11.033690075356741,10.974821996999419,12.56311232627022,11.303219406041986,8.87830687830688,11.802234719645435,11.013756613756614,13.130837996691653,12.247619047619047,11.837587547953403,11.25328969971827,11.870497301052854,1.839940949854743,12.954933843038683,11.184594776807891,10.160669395963515,10.935525540033737,12.871434645019553,14.185866910866912,12.24361749361749,12.764245239854997,13.71572803889877,14.76973568436983,13.342397439958415,12.854839852607709,12.159165698799846,12.975934141188377,10.870024240991983,10.189345546052865,10.235402494331067,11.404856386999242,12.204691494945731,12.011532738095237,10.297389214727925,14.368737599206348,13.387377353286444,10.3459304228535,12.302312606748092,11.700369075369075,9.78884078884079,13.20933436482217,11.84859058565955,10.143297674547675,9.621463077984817,14.643605256310174,9.871982537236775,9.286753590325018,12.244835257335255,11.705131673881674,11.543773976700805,10.947879629331242,11.14401956068623,11.150200552742925,10.784323392656725,11.61807860598183,11.556055951217239,12.699901024901022,10.003832052301439,10.349683812919107,11.58073593073593,9.984176587301587,10.093044500302565,12.210044697849575,12.28713626561546,13.255522255522257,13.064766534278727,10.585517877184545,12.134158404319695,12.619184178394704,11.305115023865023,10.556013431013431,12.44148113790971,,,,,,,,,,,
vep,12.927376812622713,11.655760049278566,12.199413785879951,11.330423280423279,11.840665600064098,11.461529167897092,12.295497364045753,11.36717675089768,11.998144216894218,13.158345154605067,12.234935451453309,12.651133374071517,11.767557948497174,10.963613577333936,12.004253210885864,11.473572078223242,10.871370069699275,11.16757746222032,12.910478209391254,11.81346946814824,5.958252397723839,11.506655030792961,7.00176398386117,13.343699269480519,12.343715817623584,11.355240409485694,13.888347448006538,12.594001924001924,12.878750642781256,12.523398181196168,12.677306537000415,12.192945690672964,12.231205775981895,11.358608983608983,12.393609971899446,11.394488548676366,12.251002838768796,11.560684442263389,11.966143570892175,13.286966906864867,11.742665513498848,12.311099614671045,12.746335863682802,14.297791989756275,13.86250385102426,13.984573106631931,12.53846054738912,12.500426430573487,6.485438754513775,11.477954301933892,11.59061004784689,11.901367571822119,11.47574835594546,10.788195485070485,8.092946990964894,15.22810312050818,13.36582203592513,11.235402618215119,12.741599389770121,12.622922828805182,10.558319188527523,13.16012332338863,11.904613494803368,10.873551285315992,13.11690986147508,15.053625866763621,10.8195469117929,11.978349569451265,11.639680665654693,12.484103295078903,13.90688039284978,11.47795049754005,13.376257941193007,11.811287985186949,11.316314321749102,12.341648527816474,11.318412698412697,12.293191112540427,10.490561664363034,10.894776121597316,12.65242278407172,12.14919185752519,11.457235388667426,13.533491310277025,12.77876056766363,13.068015876014076,13.247650733620123,11.259140165390166,14.37880089765702,12.954992681736869,12.11170006893691,13.219405186316951,12.374200980179241,10.58928168605588,,,,,,,,,,
vi,10.298496465869343,14.274813512558609,12.551764040171298,13.598262032085561,13.115336644406412,14.724937232080087,14.759557572057572,13.786385967488329,11.631313131313131,14.67105029739661,12.888505181687002,14.818784348039665,13.292277802081722,13.98339605452865,14.081643024424716,12.23713323713324,13.360090786406573,14.96452478621596,12.350994020224789,15.293166728077972,14.44334378123971,15.000817927076918,14.654368779368777,15.073809106067174,13.474638620257178,12.724719724719723,13.587635335389825,12.749473499473499,14.257668501089555,15.039555999555999,13.177800854116645,11.706319143819146,11.831846692733789,12.8472081446534,13.022858209042418,13.596632795221506,14.533857241243602,14.640803935807476,16.489552073743248,14.719446825829804,15.143290357204384,14.150222584433111,15.032860122333805,15.603496649549284,15.029566924303765,12.24668370551604,14.8865003417635,15.971613265856247,14.889634368480522,14.508039036986407,13.370277018303335,13.415166564205027,15.462819132901101,12.568399098769946,13.658773562619718,10.811430632859205,16.883604318386926,12.571572871572872,15.711927883281733,14.878726974779607,12.90000213461752,16.116088735825574,12.808383745883745,12.592585024403206,14.222766080720625,13.218570941832972,13.1057811570452,14.081732108047897,14.607668282010387,14.169002294002293,12.222869674185466,14.8685611581554,12.228066879108546,14.970084901437358,13.581575078668104,15.90327485904409,14.115421483278627,15.875099079324436,13.151052159030883,13.32683846844686,12.84920634920635,12.397349974184838,14.682859270639742,15.079469799206642,15.055971367813472,15.88480423085686,16.244838348785713,14.87485066103487,11.473740939466746,14.839083074548192,13.620379115833662,12.316245437568968,15.579608200441534,12.856243890518085,14.376623447777295,,,,,,,,,
vot,12.99725593168216,10.616014001430669,11.266117341305312,11.611823758252331,11.69939156499307,10.751980330989767,11.685789419660392,10.758702968005295,11.613091769341771,11.899359202441394,10.803924002584719,12.626321487790559,11.885773373342431,11.213802050189484,11.74180845609417,11.548400673400673,11.06103027885206,11.074733996162568,12.323041491519751,11.427687070843495,7.043068646329515,11.486050970102694,4.705648149488729,12.112321127946126,12.33859310861738,11.82548871463966,13.543252123507806,13.401914381914382,11.519141147967678,11.869765285883707,11.96643733250876,12.107027316118227,10.725083995606385,11.802516041877745,11.879550180211945,11.511185103524138,11.495183598907005,10.989644533504183,11.942612244986547,12.702891024319596,11.094597230466798,11.526894873833648,12.431721256601207,12.975141072079849,12.976147860076429,13.769359725242076,11.82320811274893,12.282825507825507,5.44465759683151,9.953295995387833,11.842919142261247,11.329727343363707,10.831822554990095,11.10622144059644,7.610720331734823,13.905188868796465,13.018157815838231,10.513076952809095,12.247951574171086,11.274068676754753,9.625767365350697,12.651435582558028,11.601122154919622,10.06573420452097,12.167997260388566,15.04811699071903,11.48724841706125,12.149017413847924,10.812531624219936,11.688302889522403,12.806127970668786,11.689244109953066,11.955974400779596,11.428114379863084,10.877124178275073,11.873834431805447,10.882116587116586,11.024484172600609,10.964929334364268,10.961451627842354,11.911733213594916,11.831637498304167,11.193101801111508,12.325042304634144,12.635116088559968,12.33355051977501,12.137575010023989,11.74494274000853,13.907615437254613,12.496027456355774,12.241716251584672,13.043088447500212,12.028652959359482,11.35964774472839,6.669213096429634,14.15001693463232,,,,,,,,
vro,11.805177063373785,11.295108269645308,11.868152996691254,11.191708291708292,11.975804375240465,11.48008425013142,11.970722228786746,11.488057270034014,11.680593711843715,12.76166201065476,11.711654169243456,11.32297704906104,11.329063738594128,11.073724777258809,11.534355100681632,11.873291329686678,11.03194667196196,11.281154229368513,13.138556491817361,11.647672860148214,4.006936621863486,11.150110285252273,7.632527457125318,12.911103364228362,11.982407223305282,12.127568710115881,13.905402047447502,12.6603959003959,12.816671990141376,12.193673742193479,12.864567688547282,11.514069264069263,12.255458057696863,11.322841461139333,12.542157356532357,11.513116642241007,11.627416614118744,12.318323489376121,11.824414188980407,13.424485001015613,11.249401473932592,12.922128891516648,12.394762125629473,13.94303882058984,13.75683018795264,13.848818583377408,12.79078149741415,12.594005656505656,7.309753934061266,10.69386325126121,12.095988076251233,11.751873505282596,11.487505870494013,10.435234903984904,8.087780878541746,13.508950262114816,13.522442048215245,10.881706834831837,11.998021626070406,12.267178041712857,10.42935931738015,12.67018815934632,11.813120072613742,11.163424810483635,12.528871691915167,15.524234587691224,10.18059918394143,12.261599041260057,11.795038114843312,12.131775067750677,13.17200429955532,11.712631274198438,11.133580705009276,11.280360363585752,11.193909250974468,12.338537872287928,11.34141044141044,12.656068302724226,10.960625371584275,10.947710677843128,12.177555600427942,11.709893501560169,11.007514161943774,13.454452576901554,12.733956944416128,12.503209234076579,13.539451195063442,10.697776638566113,14.159193511831473,12.08103524382594,11.681322332638123,12.902597810686045,12.043420951029647,10.075824712921484,5.973131002116509,14.483925233472744,6.936535653021161,,,,,,,
xmf,13.83892064219933,11.08282624084511,12.56018550052641,12.784655688227115,12.962510338450189,12.222095514548345,12.165461778365001,11.755931061508957,13.89695720945721,13.83033167132432,13.07972186543615,12.128275353108585,12.932313161245744,12.184409525167505,13.073212377899878,13.946059691176877,12.247322749835314,11.780057428954489,15.293012815071638,11.90499327257802,11.714135605679722,13.00893083731936,11.409035897141434,13.866279479976287,15.077141933053262,12.565547659887285,15.431022920247056,15.14722074222074,12.328481750675627,13.110959216222374,13.479017439476623,13.517406078769715,12.281234105860971,12.374160611570682,15.151425804834897,12.83247977094131,11.476367013601054,12.294322092267596,10.877781576248323,13.702325163262664,8.112078259191147,12.380822975210732,13.178248651932861,13.156865226943257,13.12867758658575,16.012585294390032,12.479779857330877,13.372606389330334,10.693023139714317,12.057647992596973,12.768032771322247,12.172003879958424,12.164928599769024,12.905477459048887,12.5633387581917,17.995030402497935,12.670835819273316,11.00256340881341,6.577155033307715,11.50254252550171,11.559750170464456,11.845015811852546,14.219118363598882,11.301869668474144,12.899641220293395,17.87764951657439,12.806028210919516,15.04342952369268,11.016213043810446,12.503677893921795,15.728195982022513,12.680686982770316,12.675466128388207,12.22184843665107,12.928118909276996,12.9531296930194,12.258038628038628,11.718739224782738,11.976362239293275,12.437546464589497,13.700533916566524,14.131950054776144,10.666434267220271,12.278609570701407,12.327111913696548,11.320623679042045,12.814774253024552,12.984689477189477,16.417712958943326,10.055529213893877,12.94905855596645,15.080963154492565,12.068373353699442,11.795277079551273,12.281473530554413,15.81586544360851,11.771949999891175,11.798084832795043,,,,,,
xub,13.70717195717196,10.406619997327233,13.777581353236224,13.481222150865008,14.262309677802635,11.43109910887827,10.39820051074795,11.53867890727309,13.394372294372294,14.918558112782184,13.062764926046174,14.030030852006291,15.082016812462838,11.988930523282546,13.652171456388325,13.664415592232492,13.008556461212523,10.862826676902307,15.016116953818354,11.445979180626887,13.438839220906653,13.97953786514307,11.49305746537534,11.653998438208962,17.05394955845987,11.425499847374848,15.506272322448794,16.764706797807932,11.757670084350755,12.61713958757138,10.48545761961128,14.041372912801485,11.419956870614767,13.8416468400021,14.707651387230044,12.78756024068524,10.086329308551532,11.708069266701424,11.765136434421192,12.47829085232578,12.165724931331175,8.407329729567834,11.703945490380459,10.669871966260258,10.961842712442953,14.83445973507248,9.178632425988605,15.092405087437943,11.624635821431646,11.634847283069073,13.598352778908335,8.82956899755028,11.840116617844945,14.447159335114517,13.065740203007612,16.37929793636315,11.872465584729735,11.44346505113312,12.789484891525708,10.448812380035527,11.990245865245864,12.021711524094714,15.175266158961813,9.836425222171828,12.307608668069896,16.49256852780789,14.451866539280493,14.373742436242432,9.894272394272393,11.730058521725189,14.887472675550407,12.68769332774388,15.212215562215562,11.956387413099936,13.775114409305587,12.4620654788722,12.050448410726062,9.956363081363083,11.942035245275985,12.509195411634433,14.191292710265925,13.583813412523305,13.590019843619311,9.845245956752402,11.86683623424833,10.091785130109669,11.428964176413155,13.147846315585285,15.37038678410961,13.942638856241798,14.880003249568464,16.96346114203257,11.918195359167578,14.327807524453865,13.87771729877783,15.778995827873539,12.580163990907895,13.965970644352522,13.13008649180618,,,,,
yea,11.706569664903,9.278824902242624,11.97445263070263,11.832234936780388,12.34517145608695,10.026553188191121,7.847641272214327,10.466430976430976,11.029190716690717,12.83697950985185,11.910944728270096,12.455176189551189,12.849888383221716,10.834143853222802,12.093741766934539,11.997438672438673,11.568899885910197,10.525558656511038,14.037861193789027,10.02388074888075,12.26655975753914,12.64188091111168,10.329292557385342,10.713396067209626,15.117795688108188,11.160889024170274,14.645309056023342,14.306922398589066,10.075781606709443,11.688434054125544,9.357763799774109,12.681292517006803,10.689101439101439,12.009743589743591,13.57561429798272,12.418347003873317,10.828569400684787,10.457702464565209,10.81382705736154,11.505517425612362,11.188629842455127,3.9318155145171514,10.588632309675367,9.001225540902698,9.916538644631428,13.678254769921438,6.819790246980969,14.211247086247083,10.305408509016756,10.138457905210483,11.836526642082198,10.41655309710865,11.576136566305108,12.818957717767242,11.669407482551811,15.01352029612899,11.702238686401582,10.4087275259002,11.617673134425711,9.42649339071413,10.720547585130918,8.543345185742092,13.517115292115292,9.16948239350837,10.543314639905548,14.946971039712976,13.01684605716864,12.226955851955854,9.211831669378839,11.852524019190687,13.742028303883977,11.297692950324526,13.082582232582233,11.011979038473605,12.39713425843563,11.691361616619348,11.080039050783732,10.524435749435751,10.570853885697636,11.5190270977308,14.184782893873802,12.809825217517526,11.21382876438971,7.671878593914676,10.249484162669187,8.478411336658759,9.65105095588682,12.085435976060976,14.048386900035252,11.643967568379333,13.46752185722774,15.207294028722602,10.630174594797236,11.775622074402563,12.761358915998091,13.600179666669025,11.062866400495265,12.39619730212514,11.917808995128583,8.730471804340338,,,,
yi,6.177910052910053,11.855203823953826,11.671167247386759,11.68157894294258,12.095373376623376,12.121620971620972,11.884630448916164,10.610477598282475,10.273391812865496,12.504424828643579,9.25491307634165,11.767807038640372,10.480900907371497,10.424828643578643,11.943502485169152,7.296598366910867,3.7308836996337,11.386613386613387,8.485080891330892,10.99379093129093,10.177693833943835,10.874698147657332,11.153833879795418,10.966059403559406,11.607288544788542,6.762371615312792,12.093607503607505,10.178210678210679,12.21570366362033,11.445749250749252,12.03339947089947,11.076749639249638,12.122354497354499,10.698737026862027,10.701264013764014,10.866893727187843,10.540054563492063,9.284065424371546,12.027029105154105,12.32944542537566,11.112276612276613,12.402101370851371,13.449269480519481,12.806574598241264,13.133096841430175,13.278083311246577,12.533703950370615,13.634894272394273,10.498588217338217,10.881513548180216,10.620238095238095,12.971673254281951,10.51792238494366,7.311673280423282,10.785027472527473,15.451484895033285,11.61958292603454,9.79234693877551,11.001000335134952,11.542142656725991,11.277226631393297,12.157592793009458,12.350198412698413,11.263296691488181,10.578067765567765,12.975079365079363,5.621428571428571,7.169770044770044,11.774199366941302,11.08834089191232,10.20302228635562,11.120086110470726,9.347638951087227,10.886588571684724,11.091399240855763,12.450747969978739,11.490878169449598,12.517505180005179,10.653564028564029,10.385020025326149,11.448883678050343,7.810388685388686,11.710629648129649,12.607162898829564,11.864623416706749,13.045872337539002,12.922642172642174,11.224167697381983,14.313462925962927,10.456349206349207,12.731146284271285,11.525703463203463,11.35471977517432,9.688401875901874,10.268103424353425,13.022999603881958,11.0574044011544,10.437843406593409,11.594420803555419,13.132267038517035,12.570331289081288,,,
za,12.753344671201816,16.720899470899468,12.93421052631579,12.276832026832027,13.99660062160062,16.231444883618796,17.178002875677294,15.768986042692939,12.734195402298852,12.690649165649162,14.100088183421517,14.294740887132189,12.849821474821475,14.817303197584886,14.075990632631257,11.279414757355934,13.652391259534117,16.640930735930734,12.320254862508385,16.973927420618597,13.551605085055787,15.06359126984127,16.252849654258107,16.9729329004329,13.114614454403187,12.257186823593074,15.712721565333506,13.070470717022442,15.548654244306418,15.909791063637218,15.507630654369784,13.963414634146341,14.942312737767283,12.877575356742023,12.045365628112107,14.105791313537793,14.007042147667148,17.01431405895692,18.487766318648674,15.37285323965652,17.79120458962008,16.727017849300456,17.090732033666818,18.10154594801334,17.86900448585231,13.124883286647993,16.49555396294527,16.215639752404456,16.102552572622997,15.328024029110987,13.043546365914786,15.57564935064935,16.093736818736822,13.497100122100123,15.001366786578055,7.082732082732084,19.0954800030887,15.37663358653925,16.612086856805167,17.916647060668797,13.455651232825145,17.825486409725542,13.643964562569213,15.511381673881674,15.793705908289244,14.214909297052154,12.803804855275443,12.663928391869568,18.048740510697034,13.995528198653199,10.375764633916807,15.829534706295266,13.776027912655818,16.47939118047814,13.93909127595568,17.24254872670366,16.50633665851057,19.746517974778843,15.338673451768692,14.705464509035936,13.270006613756614,12.489725056689341,14.162618875647047,17.656228433402347,15.928338720458283,17.64312378442813,18.79311193034019,14.803059666431757,8.551318009064488,15.736309523809528,14.76549671592775,11.959956709956709,17.395667639853688,13.137725779967159,14.395120724346077,11.446927873713589,14.90013937549149,13.620193382517328,18.10986587747151,18.241553736118952,16.31197848045674,13.446995464852607,,
zu,15.658153783153782,11.914499937648085,15.921051783184138,15.577816391646177,15.159320672713529,13.458020780389202,13.857602436549804,13.417008889803009,14.868155257440971,16.473348873348876,16.224568360931997,17.064442270692272,17.324373462454858,14.629688213021545,15.19989858626222,17.14837512914436,15.752075219466525,11.954011380240885,17.914232634977317,12.634755410617478,16.584882316265297,15.933980675756994,13.965259622174516,14.373424225347302,19.64717699558125,15.62083633958634,16.8141213830869,17.403211805555554,13.755231335149368,14.129314328833557,13.121717080733474,17.946741467149632,13.719489812513068,17.66166967952682,17.94140038705256,14.532162729743373,12.128328111282656,13.837750009453307,12.188812464674534,14.876883977845518,13.458401970370053,11.271951636705735,13.415071836178395,12.48861202549727,12.152888965208156,16.022802660302663,11.611962491060849,16.97353458027615,13.485629028182215,14.351925965655473,18.869988103683752,11.923160528929758,12.772717108472923,16.696227185512903,15.647259064812253,19.194127867597256,12.724468735629452,12.790294135688875,13.634888309090439,12.409599053041678,13.730530382316095,14.182745533155368,17.96888136018571,11.37746694234036,14.068173428638543,18.18988968725222,16.87386714592597,17.77424803878292,10.026539531896676,14.660128066378066,17.29565857639628,14.820857886075277,14.611484695859696,13.819390486057152,13.911472288395366,15.078388184614717,12.805397432755923,9.996728019455292,14.373878661988417,14.512603758030586,16.69620997910472,17.385834844168176,15.939725906481227,12.117507719966735,15.172141155747713,12.698981119063086,11.524196418603362,16.31438838938839,17.856284525167506,10.988042380899524,16.411972319542738,17.93984487734488,13.269715578539108,16.868158847325518,16.50574853633364,17.900636048733872,15.138491827321614,16.99449471922876,14.125704821183543,11.269565816696963,12.448427267177266,14.435851571268238,21.721011131725415,
